circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,College Colony SO,222002,PO,Non Delivery,JAUNPUR,UTTAR PRADESH,25.7383889,82.687
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,Khetasarai SO,222139,PO,Delivery,JAUNPUR,UTTAR PRADESH,25.9657778,82.6825556
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,Machhali Shahar SO,222143,PO,Delivery,JAUNPUR,UTTAR PRADESH,25.6873,82.4129
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,Naupedwa SO,222109,PO,Delivery,JAUNPUR,UTTAR PRADESH,25.8038,82.5548
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,Nibhapur SO,222204,PO,Delivery,JAUNPUR,UTTAR PRADESH,25.6082,82.2501
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,Shakarmandi SO,222001,PO,Non Delivery,JAUNPUR,UTTAR PRADESH,25.7683,82.6881
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,Shastri Marg SO,222001,PO,Non Delivery,JAUNPUR,UTTAR PRADESH,25.7539,82.6869
Uttar Pradesh Circle,Varanasi Region,Jaunpur Division,Sutahatti Bazar SO,222001,PO,Non Delivery,JAUNPUR,UTTAR PRADESH,26.8602,80.9083
Uttar Pradesh Circle,Prayagraj Regional Office,Mirzapur Division,Ahraura SO,231301,PO,Delivery,MIRZAPUR,UTTAR PRADESH,25.016532,83.015999
Uttar Pradesh Circle,Prayagraj Regional Office,Mirzapur Division,Amwar SO,231212,PO,Delivery,SONBHADRA,UTTAR PRADESH,24.067451,83.229437
Uttar Pradesh Circle,Prayagraj Regional Office,Mirzapur Division,Anpara Tps SO,231225,PO,Delivery,SONBHADRA,UTTAR PRADESH,24.269234,82.903542
Uttar Pradesh Circle,Prayagraj Regional Office,Mirzapur Division,Chunar Tehsil SO,231304,PO,Non Delivery,MIRZAPUR,UTTAR PRADESH,25.0653,82.5818
Uttar Pradesh Circle,Prayagraj Regional Office,Mirzapur Division,Ganesh Ganj SO Mirzapur,231001,PO,Non Delivery,MIRZAPUR,UTTAR PRADESH,25.14226,82.562541
Uttar Pradesh Circle,Prayagraj Regional Office,Mirzapur Division,Renukoot SO,231217,PO,Delivery,SONBHADRA,UTTAR PRADESH,24.2142778,83.0353056
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Ajgara SO,230144,PO,Delivery,PRATAPGARH,UTTAR PRADESH,25.9073,81.8953
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Amargarh SO Pratapgarh,230124,PO,Delivery,PRATAPGARH,UTTAR PRADESH,25.9222778,81.9896389
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Antu SO,230501,PO,Delivery,PRATAPGARH,UTTAR PRADESH,26.055,81.8992778
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Darchhut SO,230405,PO,Delivery,PRATAPGARH,UTTAR PRADESH,26.0108,82.1202
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Mandhata SO,230402,PO,Delivery,PRATAPGARH,UTTAR PRADESH,25.795887,81.878956
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Oraiyadeeh SO,230134,PO,Delivery,PRATAPGARH,UTTAR PRADESH,25.87365,82.157011
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,PDCHAURAHA SO,230121,PO,Delivery,PRATAPGARH,UTTAR PRADESH,26.002796,82.375872
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Railway Colony SO,230001,PO,Non Delivery,PRATAPGARH,UTTAR PRADESH,25.913407,82.001151
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Station Road SO,230001,PO,Non Delivery,PRATAPGARH,UTTAR PRADESH,25.913175,82.001183
Uttar Pradesh Circle,Prayagraj Regional Office,Pratapgarh Division,Suwansa SO,230306,PO,Delivery,PRATAPGARH,UTTAR PRADESH,25.702401,82.160227
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Baburi SO,232102,PO,Delivery,CHANDAULI,UTTAR PRADESH,25.17165,83.18901
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,CHIRAIGAON SO,221112,PO,Delivery,VARANASI,UTTAR PRADESH,25.49391,83.01285
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Dafi SO,221011,PO,Delivery,VARANASI,UTTAR PRADESH,25.27868,83.00558
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Iswargangi SO,221001,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.31879,83.01296
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Kabirchaura SO,221001,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.31879,83.01296
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Kashi Viswnath Mandir SO,221001,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.31879,83.01296
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Kedarghat SO,221001,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.31879,83.01296
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Madanpura SO,221001,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.31,83.01
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Rani Bhawani Katra SO,221001,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.3046944,83.0073889
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Sadalpura SO,232120,PO,Delivery,CHANDAULI,UTTAR PRADESH,25.08,82.4704
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Saiyadraja SO,232110,PO,Delivery,CHANDAULI,UTTAR PRADESH,25.2567778,83.3483889
Uttar Pradesh Circle,Varanasi Region,Varanasi East Division,Vijay Sirohi Nagar SO,221001,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.3289,83.0212
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,39 Gtd SO,221002,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.327,82.9727778
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Belpco SO,221010,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.6682778,82.9965833
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,HPS SO,221010,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.3226944,82.9966944
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Industrial Estate Varanasi SO,221106,PO,Delivery,VARANASI,UTTAR PRADESH,25.3121526,82.9561518
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Jakhini SO,221305,PO,Delivery,VARANASI,UTTAR PRADESH,25.1256,82.5008
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Jangiganj SO,221310,PO,Delivery,BHADOHI,UTTAR PRADESH,25.3031667,82.3698333
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Kachhwa Road SO,221313,PO,Delivery,VARANASI,UTTAR PRADESH,25.266028,82.690657
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Mondh SO,221406,PO,Delivery,BHADOHI,UTTAR PRADESH,25.2539,82.2828
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Pindra SO,221206,PO,Delivery,VARANASI,UTTAR PRADESH,25.2846,82.4841
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Rajatalab SO,221311,PO,Delivery,VARANASI,UTTAR PRADESH,25.31639,82.97389
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Sigra SO,221010,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.3151944,82.989
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,VARANASI SHIVPUR SO,221003,PO,Delivery,VARANASI,UTTAR PRADESH,25.3405,82.994
Uttar Pradesh Circle,Varanasi Region,Varanasi West Division,Chandmari SO,221003,PO,Non Delivery,VARANASI,UTTAR PRADESH,25.382963,82.971998
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Airforce Station,243002,PO,Delivery,BAREILLY,UTTAR PRADESH,28.38825,79.40225
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Bareilly RS,243001,PO,Non Delivery,BAREILLY,UTTAR PRADESH,28.3376028,79.4118921
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Chaupla,243001,PO,Non Delivery,BAREILLY,UTTAR PRADESH,28.3518746,79.4098529
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Deorania,243203,PO,Delivery,BAREILLY,UTTAR PRADESH,28.6035614,79.4702432
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,KKNiazia,243003,PO,Non Delivery,BAREILLY,UTTAR PRADESH,28.3670355,79.4304381
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Malook Pur SO,243003,PO,Non Delivery,BAREILLY,UTTAR PRADESH,28.6542,79.4521
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,RKUniversity SO,243006,PO,Delivery,BAREILLY,UTTAR PRADESH,28.3551285,79.4260671
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Shamat Ganj SO,243005,PO,Delivery,BAREILLY,UTTAR PRADESH,28.34473,79.43134
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,NDC Bareilly,243001,PO,Non Delivery,BAREILLY,UTTAR PRADESH,NA,NA
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,SOUTH CITY S.O.,243001,PO,Non Delivery,BAREILLY,UTTAR PRADESH,28.352,79.912
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Pilibhit City SO,262001,PO,Non Delivery,PILIBHIT,UTTAR PRADESH,28.632191,79.802974
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Pilibhit Kutchery SO,262001,PO,Non Delivery,PILIBHIT,UTTAR PRADESH,28.6207939,79.8128649
Uttar Pradesh Circle,Bareilly Region,Bareilly Division,Station Road Pilibhit SO,262001,PO,Non Delivery,PILIBHIT,UTTAR PRADESH,28.6297,79.84095
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Bashta SO,246736,PO,Delivery,BIJNOR,UTTAR PRADESH,29.3735278,78.1348056
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Chandpur SO,246725,PO,Delivery,BIJNOR,UTTAR PRADESH,29.1392778,78.2706389
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Khatriyan SO,246701,PO,Non Delivery,BIJNOR,UTTAR PRADESH,29.3663889,78.1388611
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Kotwali SO Bijnor,246764,PO,Delivery,BIJNOR,UTTAR PRADESH,29.3735278,78.1348056
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Najibabad RS SO,246763,PO,Non Delivery,BIJNOR,UTTAR PRADESH,29.269586,78.158335
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Sahaspur SO Bijnor,246745,PO,Delivery,BIJNOR,UTTAR PRADESH,29.3735278,78.1348056
Uttar Pradesh Circle,Bareilly Region,Bijnor Division,Sherkot SO,246747,PO,Delivery,BIJNOR,UTTAR PRADESH,29.3259444,78.5735833
Uttar Pradesh Circle,Bareilly Region,Budaun Division,Brahmpur SO Budaun,243601,PO,Non Delivery,BUDAUN,UTTAR PRADESH,28.0859143,79.268589
Uttar Pradesh Circle,Bareilly Region,Budaun Division,Budaun City SO,243601,PO,Non Delivery,BUDAUN,UTTAR PRADESH,28.0094047,79.1548533
Uttar Pradesh Circle,Bareilly Region,Budaun Division,Kachhla SO,243636,PO,Delivery,BUDAUN,UTTAR PRADESH,28.0232778,79.1287778
Uttar Pradesh Circle,Bareilly Region,Budaun Division,Rudain SO,243724,PO,Delivery,BUDAUN,UTTAR PRADESH,28.0232778,79.1287778
Uttar Pradesh Circle,Bareilly Region,Budaun Division,Saidpur SO Budaun,243725,PO,Delivery,BUDAUN,UTTAR PRADESH,28.0232778,79.1287778
Uttar Pradesh Circle,Bareilly Region,Hardoi Division,Gaus Ganj SO,241305,PO,Delivery,HARDOI,UTTAR PRADESH,27.0796111,80.2873056
Uttar Pradesh Circle,Bareilly Region,Hardoi Division,Asha Nagar S.O,241001,PO,Non Delivery,HARDOI,UTTAR PRADESH,27.403816,80.134293
Uttar Pradesh Circle,Bareilly Region,Hardoi Division,Harpalpur SO Hardoi,241402,PO,Delivery,HARDOI,UTTAR PRADESH,27.31502615,79.838989
Uttar Pradesh Circle,Bareilly Region,Hardoi Division,Kachhauna SO,241126,PO,Delivery,HARDOI,UTTAR PRADESH,27.1601111,80.3393056
Uttar Pradesh Circle,Bareilly Region,Hardoi Division,Madhoganj SO Hardoi,241302,PO,Delivery,HARDOI,UTTAR PRADESH,27.3986944,80.1285
Uttar Pradesh Circle,Bareilly Region,Hardoi Division,Sandi SO,241403,PO,Delivery,HARDOI,UTTAR PRADESH,27.2929167,79.9636111
Uttar Pradesh Circle,Bareilly Region,Hardoi Division,Sandila I Estate SO,241127,PO,Delivery,HARDOI,UTTAR PRADESH,27.084156994191734,80.45513686
Uttar Pradesh Circle,Bareilly Region,Kheri Division,Aira Estate SO,262722,PO,Delivery,KHERI,UTTAR PRADESH,27.909842,80.784535
Uttar Pradesh Circle,Bareilly Region,Kheri Division,Mohammadi SO,262804,PO,Delivery,KHERI,UTTAR PRADESH,27.909842,80.784535
Uttar Pradesh Circle,Bareilly Region,Kheri Division,Nakha SO,262728,PO,Delivery,KHERI,UTTAR PRADESH,27.909842,80.784535
Uttar Pradesh Circle,Bareilly Region,Kheri Division,Naveen Mandi T.S.O,262701,PO,Non Delivery,KHERI,UTTAR PRADESH,27.92844,80.791458
Uttar Pradesh Circle,Bareilly Region,Kheri Division,Singahi SO,262905,PO,Delivery,KHERI,UTTAR PRADESH,27.909842,80.784535
Uttar Pradesh Circle,Bareilly Region,Baghpat Division,Chhaprauli SO,250617,PO,Delivery,MEERUT,UTTAR PRADESH,29.2053,77.1705
Uttar Pradesh Circle,Bareilly Region,Baghpat Division,Khekra SO,250101,PO,Delivery,BAGHPAT,UTTAR PRADESH,28.8669167,77.2820833
Uttar Pradesh Circle,Bareilly Region,Baghpat Division,Tikri SO,250625,PO,Delivery,BAGHPAT,UTTAR PRADESH,29.2307,77.35181
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Dabathwa SO,250341,PO,Delivery,MEERUT,UTTAR PRADESH,29.08,77.62
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Daurala SO,250221,PO,Delivery,MEERUT,UTTAR PRADESH,29.1224444,77.7066944
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Hastinapur SO,250404,PO,Delivery,MEERUT,UTTAR PRADESH,28.9779444,77.9266667
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Mawana SO,250401,PO,Delivery,MEERUT,UTTAR PRADESH,29.1032,77.9167
Uttar Pradesh Circle,Bareilly Region,Meerut Division,RABazar SO,250001,PO,Non Delivery,MEERUT,UTTAR PRADESH,29.01,77.72
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Saket SO Meerut,250003,PO,Non Delivery,MEERUT,UTTAR PRADESH,28.99,77.73
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Sardhana Road SO,250001,PO,Non Delivery,MEERUT,UTTAR PRADESH,29.0236389,77.6883333
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Shastri Nagar SO Meerut,250004,PO,Non Delivery,MEERUT,UTTAR PRADESH,28.95,77.73
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Victoria Park SO,250001,PO,Non Delivery,MEERUT,UTTAR PRADESH,28.9786944,77.7306389
Uttar Pradesh Circle,Bareilly Region,Baghpat Division,Baleni SO,250626,PO,Delivery,MEERUT,UTTAR PRADESH,28.9593056,77.4578056
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Kabari Bazar SO,250002,PO,Non Delivery,MEERUT,UTTAR PRADESH,28.9750833,77.6979444
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Kaiser Ganj SO,250002,PO,Non Delivery,MEERUT,UTTAR PRADESH,28.98,77.69
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Lisari Gate SO,250002,PO,Non Delivery,MEERUT,UTTAR PRADESH,28.9683333,77.71225
Uttar Pradesh Circle,Bareilly Region,Meerut Division,Suraj Kund Road SO,250001,PO,Non Delivery,MEERUT,UTTAR PRADESH,28.98,77.71
Uttar Pradesh Circle,Bareilly Region,Meerut Division,W K Road SO,250001,PO,Non Delivery,MEERUT,UTTAR PRADESH,28.99,77.71
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Gajraula SO,244235,PO,Delivery,AMROHA,UTTAR PRADESH,28.8381667,78.3734167
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Kanth SO,244501,PO,Delivery,MORADABAD,UTTAR PRADESH,29.061,78.6268333
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Katghar SO Moradabad,244001,PO,Non Delivery,MORADABAD,UTTAR PRADESH,28.5,78.46
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Mandi Naj SO,244001,PO,Non Delivery,MORADABAD,UTTAR PRADESH,28.8381667,78.7781944
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Moradabad Kutchery SO,244001,PO,Non Delivery,MORADABAD,UTTAR PRADESH,28.8449167,78.7715833
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Mundha SO,244104,PO,Delivery,MORADABAD,UTTAR PRADESH,28.8054167,78.9331389
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Narauli SO,244414,PO,Delivery,SAMBHAL,UTTAR PRADESH,29.0439722,78.7511944
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,SPF Mrd SO,244001,PO,Non Delivery,MORADABAD,UTTAR PRADESH,28.8419,78.77066
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Stationroad SO,244001,PO,Non Delivery,MORADABAD,UTTAR PRADESH,28.8419,78.77066
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Bilaspur Rampur SO,244921,PO,Delivery,RAMPUR,UTTAR PRADESH,28.6106944,79.1696944
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Bilaspur Chini Mill SO,244923,PO,Delivery,RAMPUR,UTTAR PRADESH,28.6106944,79.1696944
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,CRP Hq SO,244901,PO,Non Delivery,RAMPUR,UTTAR PRADESH,28.805,79.016
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Modipur SO,244926,PO,Delivery,RAMPUR,UTTAR PRADESH,28.7536944,79.0526944
Uttar Pradesh Circle,Bareilly Region,Moradabad Division,Tanda Badli SO,244925,PO,Delivery,RAMPUR,UTTAR PRADESH,28.9711944,78.9399444
Uttar Pradesh Circle,Bareilly Region,Muzaffarnagar Division,Anandpuri SO Muzaffarnagar,251001,PO,Non Delivery,MUZAFFARNAGAR,UTTAR PRADESH,29.483064,77.697356
Uttar Pradesh Circle,Bareilly Region,Baghpat Division,Babri SO,251305,PO,Delivery,SHAMLI,UTTAR PRADESH,29.473071,77.707742
Uttar Pradesh Circle,Bareilly Region,Muzaffarnagar Division,Barla SO,251307,PO,Delivery,MUZAFFARNAGAR,UTTAR PRADESH,29.6105,77.78985
Uttar Pradesh Circle,Bareilly Region,Muzaffarnagar Division,Gandhi Colony SO,251001,PO,Non Delivery,MUZAFFARNAGAR,UTTAR PRADESH,29.48019,77.71066
Uttar Pradesh Circle,Bareilly Region,Muzaffarnagar Division,Khala Par SO,251002,PO,Non Delivery,MUZAFFARNAGAR,UTTAR PRADESH,29.467958,77.692789
Uttar Pradesh Circle,Bareilly Region,Muzaffarnagar Division,Khatauli Bazar SO,251201,PO,Non Delivery,MUZAFFARNAGAR,UTTAR PRADESH,29.2775,77.73222
Uttar Pradesh Circle,Bareilly Region,Muzaffarnagar Division,Navin Mandi Sthal SO,251001,PO,Non Delivery,MUZAFFARNAGAR,UTTAR PRADESH,29.466279,77.722985
Uttar Pradesh Circle,Bareilly Region,Muzaffarnagar Division,Rampuram SO,251001,PO,Non Delivery,MUZAFFARNAGAR,UTTAR PRADESH,29.45667,77.69528
Uttar Pradesh Circle,Bareilly Region,Baghpat Division,Shamli Mandi SO,247776,PO,Non Delivery,SHAMLI,UTTAR PRADESH,29.46098,77.310322
Uttar Pradesh Circle,Bareilly Region,Baghpat Division,Un SO Muzaffarnagar,247778,PO,Delivery,SHAMLI,UTTAR PRADESH,29.473071,77.707742
Uttar Pradesh Circle,Bareilly Region,Muzaffarnagar Division, NDC MUZAFFAR NAGAR,251001,PO,Non Delivery,MUZAFFARNAGAR,UTTAR PRADESH,NA,NA
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Bus Stand Deoband SO,247554,PO,Non Delivery,SAHARANPUR,UTTAR PRADESH,29.6895855,77.6822662
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Chhutmalpur SO,247662,PO,Delivery,SAHARANPUR,UTTAR PRADESH,30.0373423,77.7537698
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Jaroda Panda SO,247453,PO,Delivery,SAHARANPUR,UTTAR PRADESH,29.6501202,77.5060438
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Khalapar SO,247001,PO,Non Delivery,SAHARANPUR,UTTAR PRADESH,29.9730149,77.5500766
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Lakhi Gate SO,247001,PO,Non Delivery,SAHARANPUR,UTTAR PRADESH,29.9750529,77.5404538
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Mangal Nagar SO,247001,PO,Non Delivery,SAHARANPUR,UTTAR PRADESH,29.9663426,77.5547732
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Mazahir Uloom SO,247001,PO,Non Delivery,SAHARANPUR,UTTAR PRADESH,29.9798847,77.5470792
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Nagal SO Saharanpur,247551,PO,Delivery,SAHARANPUR,UTTAR PRADESH,29.8393275,77.6310456
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Saharanpur Kutchery SO,247001,PO,Non Delivery,SAHARANPUR,UTTAR PRADESH,29.9461605,77.5483388
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,Veer Nagar SO,247001,PO,Non Delivery,SAHARANPUR,UTTAR PRADESH,29.9852115,77.5370086
Uttar Pradesh Circle,Bareilly Region,Saharanpur Division,NDC Saharanpur,247001,PO,Non Delivery,SAHARANPUR,UTTAR PRADESH,NA,NA
Uttar Pradesh Circle,Bareilly Region,Shahjahanpur Division,Allahganj SO,242220,PO,Delivery,SHAHJAHANPUR,UTTAR PRADESH,27.8923889,79.9173056
Uttar Pradesh Circle,Bareilly Region,Shahjahanpur Division,Bahadurganj SO,242001,PO,Non Delivery,SHAHJAHANPUR,UTTAR PRADESH,27.8837,79.9122
Uttar Pradesh Circle,Bareilly Region,Shahjahanpur Division,Garrah Road SO,242001,PO,Non Delivery,SHAHJAHANPUR,UTTAR PRADESH,27.8837,79.9122
Uttar Pradesh Circle,Bareilly Region,Shahjahanpur Division,Khera Bajhera SO,242303,PO,Delivery,SHAHJAHANPUR,UTTAR PRADESH,28.0268611,79.5488056
Uttar Pradesh Circle,Bareilly Region,Shahjahanpur Division,Khutar SO,242405,PO,Delivery,SHAHJAHANPUR,UTTAR PRADESH,27.8923889,79.9173056
Uttar Pradesh Circle,Bareilly Region,Shahjahanpur Division,Shahjahanpur R S SO,242001,PO,Non Delivery,SHAHJAHANPUR,UTTAR PRADESH,NA,NA
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Ataraulia SO,223223,PO,Delivery,AZAMGARH,UTTAR PRADESH,26.3376389,82.9480556
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Bankat SO,276125,PO,Delivery,AZAMGARH,UTTAR PRADESH,26.1294444,83.2381667
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,DIDARGANJ SO,223224,PO,Delivery,AZAMGARH,UTTAR PRADESH,25.99,82.76
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,KANDHARAPUR SO,276135,PO,Delivery,AZAMGARH,UTTAR PRADESH,26.14,83.13
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,MEHNAJPUR SO,276203,PO,Delivery,AZAMGARH,UTTAR PRADESH,25.67,83.11
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,MUBARAKPUR SO,276404,PO,Delivery,AZAMGARH,UTTAR PRADESH,26.08,83.29
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,NIZAMBAD SO,276206,PO,Delivery,AZAMGARH,UTTAR PRADESH,26.01,83.09
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,PHOOLPUR TOWN SO,276304,PO,Non Delivery,AZAMGARH,UTTAR PRADESH,26.07,82.87
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,RANI KI SARAI SO,276207,PO,Delivery,AZAMGARH,UTTAR PRADESH,20,83.1
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Saraimeer SO,276305,PO,Delivery,AZAMGARH,UTTAR PRADESH,26.0248056,82.9214167
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Sathion SO,276406,PO,Delivery,AZAMGARH,UTTAR PRADESH,26.0426667,83.2869444
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Chiraia Kot SO,276129,PO,Delivery,MAU,UTTAR PRADESH,25.8836944,83.3316667
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Kushmaur SO,275103,PO,Delivery,MAU,UTTAR PRADESH,25.949498,83.558203
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Mau Town SO,275101,PO,Non Delivery,MAU,UTTAR PRADESH,25.9518889,83.5551944
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Ratan Pura SO,221706,PO,Delivery,MAU,UTTAR PRADESH,25.9194444,83.7458056
Uttar Pradesh Circle,Gorakhpur Region,Azamgarh Division,Walid Pur SO,276405,PO,Delivery,MAU,UTTAR PRADESH,26.0630833,83.3779444
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Bisheswarganj SO,271821,PO,Delivery,BAHRAICH,UTTAR PRADESH,27.3454722,81.8361667
Uttar Pradesh Circle,Gorakhpur Region,Bahraich Division,Chilwaria SO,271870,PO,Delivery,BAHRAICH,UTTAR PRADESH,27.4993056,81.6841944
